module-method	module-index	orig-pval	revised-pvalue	num-targets	num-regulators	regulator-names	target-names	num-samples	num-genes	num-class1	num-class2
VBSR 1	114	0.881	0.881	14	2	SPI1, BRCA1	CHI3L1, DOK1, MYD88, IFITM2, ALDH3B1, UCP2, ISG20, ANPEP, MLKL, COTL1, ARHGDIB, GAS7, AGPAT4, CDC25B	35	16	20	15
VBSR 1	173	0.891	0.891	40	1	VEZF1	GNA15, FAIM2, SCD5, C14orf132, KCNMA1, FADS2, ENO2, BTBD3, NPTX2, BTBD11, GNG4, XYLT1, SETBP1, CSDE1, CHAMP1, WBP11, CYSLTR2, DDX24, ATXN1L, NBR1, BECN1, SF3A1, SYTL4, NIPAL3, RGP1, TSTD2, CSTF2T, ABHD2, PACSIN2, RFFL, TMEM57, CITED2, ATG13, SCRN1, EIF4G2, KHNYN, PAFAH1B1, ACTG1, CAPRIN1, KLHL11	35	41	20	15
VBSR 1	154	0.901	0.901	16	1	SPI1	EFHD2, CMTM7, LSP1, UCP2, CD300C, FLT3LG, IL4R, CYBA, MX2, RENBP, RHOG, DERL3, UPP1, PLBD1, GNAI2, AGPAT4	35	17	20	15
VBSR 1	131	0.911	0.911	17	2	EP300, NF1	PLCH2, EFNA5, KIAA1147, EIF4B, CBX5, TBC1D5, RLIM, INO80D, SLC22A23, TOB2, KITLG, PUM1, FUBP1, PKP4, PRR14L, ZNF704, MSI2	35	19	20	15
VBSR 1	18	0.931	0.931	21	1	BRCA1	HLA-DQA2, BLVRA, BCAT1, PSIP1, TCEAL2, DNAJC6, SLC36A4, GNAZ, DCDC2, SYNGR4, KIAA1211, BEST3, QSOX2, IL17RB, C22orf46, PHF10, HDGF, HNRNPH3, FUS, MNS1, HMGN1	35	22	20	15
VBSR 1	137	0.931	0.931	16	1	IRF8	ST3GAL4, DNER, UNC5A, NRXN3, RTN4RL2, SPTBN4, NT5DC3, SLC7A1, HGSNAT, TULP3, UBE2G2, EIF3CL, XPO5, LMLN, PLCB4, RASL10B	35	17	20	15
VBSR 1	178	0.931	0.931	15	2	SPI1, MESP1	CHI3L1, MYD88, ALDH3B1, MLKL, CD300C, CASP1, NAGK, GLIPR2, PLBD1, CD33, SIGLEC7, TRIM34, LITAF, KSR1, AGPAT4	35	17	20	15
VBSR 1	213	0.931	0.931	27	1	SPI1	EFHD2, DOK1, CMTM7, MYD88, TWF2, TBC1D2, LSP1, ALDH3B1, ANPEP, CD300C, CNN2, RAB4B, SLC15A3, IL4R, PYCARD, CYBA, SLC17A9, RENBP, RASSF1, RHOG, SEMA7A, SH3KBP1, PLBD1, GNAI2, AGPAT4, QSOX2, CDC25B	35	28	20	15
VBSR 1	143	0.941	0.941	25	1	VEZF1	MPP2, KIAA1211, BTBD11, APP, GNG4, XYLT1, CSDE1, CYSLTR2, DDX24, ATXN1L, BECN1, SF3A1, KPNA6, PACSIN2, RFFL, ATG13, SCRN1, EIF4G2, KHNYN, PAFAH1B1, KRBA2, ACTG1, CAPRIN1, TANC2, KLHL11	35	26	20	15
VBSR 1	14	0.95	0.95	38	1	SPI1	TNFRSF1B, EFHD2, CHI3L1, CMTM7, MYD88, TBC1D2, LSP1, ALDH3B1, UCP2, CARD16, MLKL, CD300C, CNN2, EMP3, FLT3LG, TYROBP, PLAUR, LAIR1, IL4R, LGALS9, IL27RA, MX2, IL2RG, GIMAP1, GLIPR2, RHOG, COTL1, DERL3, SEMA7A, FCGRT, PLBD1, EMILIN2, MATK, GNAI2, GAS7, LITAF, AGPAT4, CDC25B	35	39	20	15
VBSR 1	17	0.96	0.96	25	1	VEZF1	PSAP, NMNAT2, RAB39A, FAIM2, TMEM179, KCNMA1, FADS2, FSTL4, NELL1, BTBD11, CHAMP1, RNF24, CYSLTR2, NBR1, SF3A1, NIPAL3, PACSIN2, ATG13, EIF4G2, KHNYN, PAFAH1B1, FUBP1, ACTG1, TANC2, KLHL11	35	26	20	15
VBSR 1	144	0.96	0.96	7	2	ZNF613, ZBTB12	TWF2, ISG20, ANPEP, GPX7, IL10RB, MAPRE2, CDH2	35	9	20	15
VBSR 1	60	0.98	0.98	20	1	ZNF664	STXBP5L, C14orf132, BACE1, SLIT1, FAM168B, LEO1, ALKBH5, FNBP1L, RBM15B, SRSF9, MED14, CSNK2A1, SUDS3, RNF144A, RPL3, NOLC1, KDM1A, RBMX, APEX1, ULK2	35	21	20	15
VBSR 1	113	0.98	0.98	28	2	SPI1, IRF8	TNFRSF1B, GBP2, HLA-F, DOK2, OPTN, TRIM22, TMEM106A, FLT3LG, APOBEC3C, CECR1, CASP1, IL4R, PYCARD, IL27RA, TYMP, IL2RG, FGL2, GPR183, HCST, SLFN11, MFNG, HLA-A, SAMD9L, GSDMD, XAF1, LPXN, TRIM34, LITAF	35	30	20	15
VBSR 1	29	1	0.986	34	2	SPI1, IRF8	TNFRSF1B, MYD88, BTN3A3, HLA-F, DOK2, OPTN, TRIM22, UCP2, TMEM106A, FLT3LG, LAIR1, CECR1, CASP1, GALNT6, IL4R, PYCARD, PSMB10, LGALS9, IL27RA, SAMHD1, TYMP, IL2RG, NAGK, GIMAP1, HLA-DOA, GPR183, HCST, IFNAR2, ARHGDIB, MFNG, HLA-A, SAMD9L, LPXN, LITAF	35	36	20	15
VBSR 1	50	0.99	0.99	17	2	ZEB2, NFIC	DOK1, RASSF1, LDHB, GLRX, PPP3CC, ST6GALNAC6, FAS, RCBTB2, MYL12A, TMSB4X, CLEC4A, CCL3L3, BLVRA, OAT, GNG2, PRR5L, TAPT1	35	19	20	15
